datetime,latitude,longitude
2015-12-01 00:44,35.6851365394,139.7302401177
2015-12-01 00:50,35.6994282049,139.7659691956
2015-12-01 00:56,35.6809416866,139.7661653206
2015-12-01 01:02,35.6791620269,139.7680562888
2015-12-01 01:08,35.6773854196,139.7664452168
2015-12-01 02:58,35.6768430983,139.7685403439
2015-12-01 04:08,35.6787800855,139.7678929213
2015-12-01 04:15,35.6773815484,139.7663224848
2015-12-01 11:03,35.6805496498,139.7687950447
2015-12-01 11:59,35.681695492,139.7693888748
2015-12-01 12:05,35.6820105682,139.7666977713
2015-12-01 12:11,35.6993743354,139.7660488162
2015-12-01 12:17,35.6846079683,139.7299145196
2015-12-01 12:23,35.6938268201,139.6995202229
2015-12-01 12:50,35.705382168,139.6495981701
2015-12-01 12:55,35.7075997691,139.6496352559
2015-12-01 13:16,35.7102501216,139.651454734
2015-12-01 13:22,35.713578135,139.6517080219
2015-12-01 13:29,35.7165995137,139.6504971451
2015-12-01 13:36,35.7195300814,139.6512473405
2015-12-02 00:13,35.7187225302,139.65292212
2015-12-02 00:20,35.7129571074,139.6600074948
2015-12-02 00:26,35.7068186779,139.6637839728
2015-12-02 00:32,35.7060019563,139.666271386
2015-12-02 00:39,35.6805840744,139.717341806
2015-12-02 00:45,35.6994201696,139.7659182342
2015-12-02 00:51,35.6807604261,139.7665442982
2015-12-02 00:58,35.6778492413,139.7671069533
2015-12-02 03:43,35.6769786385,139.7672582672
2015-12-02 04:36,35.675880601,139.7682763221
2015-12-02 10:06,35.6774912595,139.7668949874
2015-12-02 10:13,35.6803406363,139.7675143488
2015-12-02 10:20,35.680913269,139.7661416126
2015-12-02 10:26,35.6995776902,139.7654556478
2015-12-02 10:33,35.6807925104,139.714356541
2015-12-02 10:39,35.6903654346,139.7000683051
2015-12-02 10:46,35.691247515,139.6988781611
2015-12-02 12:46,35.6933026259,139.6986197967
2015-12-02 13:02,35.7157747467,139.7030899342
2015-12-03 00:15,35.7190300101,139.6521528691
2015-12-03 00:22,35.7164414153,139.658099996
2015-12-03 00:30,35.7086757134,139.6635634946
2015-12-03 01:10,35.705342851,139.6668326833
2015-12-03 04:40,35.6762419073,139.7683855456
2015-12-03 10:12,35.675746785,139.7658330283
2015-12-03 10:29,35.6729742385,139.7636714378
2015-12-03 13:35,35.6466086959,139.7030044226
2015-12-03 13:41,35.6487995574,139.6993428104
2015-12-03 13:48,35.651367006,139.696280503
2015-12-03 13:54,35.6540857682,139.6958141644
2015-12-04 00:06,35.6559492222,139.6974380694
2015-12-04 00:16,35.6574085736,139.7011194723
2015-12-04 00:26,35.6589005636,139.7018443932
2015-12-04 00:37,35.6761830295,139.7690165885
2015-12-04 00:53,35.6763434074,139.769694699
2015-12-04 03:01,35.6728151956,139.7671190028
2015-12-04 03:43,35.672356367,139.7676751029
2015-12-04 03:49,35.6742823916,139.7694021908
2015-12-04 04:11,35.6761856995,139.7697918575
2015-12-04 04:43,35.6762913453,139.7682413974
2015-12-04 10:18,35.6795668475,139.7688146646
2015-12-04 10:24,35.6809963439,139.7661838813
2015-12-04 10:30,35.6863374319,139.7685271698
2015-12-04 10:36,35.6863169485,139.7306528573
2015-12-04 10:42,35.7021861758,139.696165916
2015-12-04 10:48,35.7062590757,139.6652180858
2015-12-04 10:54,35.7082605015,139.664919382
2015-12-04 11:00,35.7098294118,139.659439922
2015-12-04 11:06,35.7190502212,139.6527748205
2015-12-04 13:18,35.71957778930664,139.6516265869141
2015-12-05 02:18,35.7190030244,139.6658024768
2015-12-05 02:23,35.7158319668,139.6960323011
2015-12-05 02:29,35.7129192109,139.7037536757
2015-12-05 02:35,35.690725669,139.6998838529
2015-12-05 02:41,35.6580219664,139.7018364205
2015-12-05 02:47,35.6574738391,139.7007493298
2015-12-05 02:53,35.6557544244,139.6978759556
2015-12-05 03:04,35.6564944427,139.6984838215
2015-12-05 03:09,35.657901547,139.7010181595
2015-12-05 03:15,35.6771623698,139.7038793813
2015-12-05 03:20,35.6905132927,139.7004455021
2015-12-05 03:26,35.6809775648,139.7141758471
2015-12-05 03:31,35.6995019955,139.7653456211
2015-12-05 03:37,35.700523521,139.7655724623
2015-12-05 03:43,35.7021652322,139.7659060119
2015-12-05 03:49,35.7031461236,139.7661984803
2015-12-05 03:54,35.703470949,139.7638560348
2015-12-05 06:45,35.7065248743,139.7648598826
2015-12-05 06:50,35.7074391379,139.7643453219
2015-12-05 06:56,35.7084069826,139.7527510149
2015-12-05 07:01,35.7080296598,139.7441980207
2015-12-05 07:07,35.7089176924,139.7352629288
2015-12-05 07:12,35.7067521483,139.7337538228
2015-12-05 07:18,35.7047255732,139.7321747047
2015-12-05 10:55,35.7195922927,139.6637990703
2015-12-05 21:58,35.71975518,139.6520672691
2015-12-05 22:03,35.7193279471,139.6645472919
2015-12-05 22:08,35.7153323824,139.6873242273
2015-12-05 22:13,35.7014783792,139.7003701799
2015-12-05 22:19,35.6954997534,139.6998747055
2015-12-05 22:43,35.6954336562,139.7017205822
2015-12-06 01:05,35.6958595708,139.7018014516
2015-12-06 01:32,35.6944426026,139.7013067732
2015-12-06 02:04,35.6915081631,139.6982047748
2015-12-06 02:17,35.7327504632,139.6704937407
2015-12-06 02:30,35.7341111553,139.6720578059
2015-12-06 02:44,35.7332999431,139.6733010988
2015-12-06 02:50,35.7330860252,139.6715232325
2015-12-06 02:55,35.7330265643,139.6692512175
2015-12-06 03:00,35.7333302927,139.671018036
2015-12-06 03:54,35.7326455196,139.6705830449
2015-12-06 03:59,35.729855792,139.6709352074
2015-12-06 06:22,35.7286887476,139.6700603719
2015-12-06 06:28,35.7268098456,139.6713050563
2015-12-06 06:33,35.7233518942,139.6734919071
2015-12-06 07:05,35.7217155968,139.6741403921
2015-12-06 07:11,35.721492929,139.6746378103
2015-12-06 07:17,35.7196648284,139.6743034054
2015-12-06 07:24,35.7169772998,139.6723324549
2015-12-06 07:35,35.7187412564,139.6667663745
2015-12-07 00:12,35.7197430915,139.6522298367
2015-12-07 00:18,35.7192411743,139.664969012
2015-12-07 00:24,35.7151842921,139.6868378648
2015-12-07 00:30,35.7127004895,139.703823373
2015-12-07 00:36,35.6962666818,139.69994074
2015-12-07 00:41,35.671931501,139.703015986
2015-12-07 00:47,35.6579444759,139.7022605679
2015-12-07 00:53,35.6582968446,139.7050596735
2015-12-07 02:21,35.6657654029,139.7109189711
2015-12-07 02:42,35.6576736736,139.7048737489
2015-12-07 03:20,35.6580034141,139.705141605
2015-12-07 03:26,35.6576387736,139.7036176245
2015-12-07 04:02,35.6581455423,139.7031572366
2015-12-07 04:18,35.6592158183,139.7050351229
2015-12-07 04:23,35.6629241663,139.7103522219
2015-12-07 04:28,35.6596128806,139.7216153115
2015-12-07 04:34,35.6631557871,139.7317246243
2015-12-07 04:39,35.6595229478,139.7426892536
2015-12-07 04:45,35.6675521463,139.7478159354
2015-12-07 04:50,35.6691018063,139.7529559375
2015-12-07 05:11,35.6753002883,139.7635715481
2015-12-07 05:48,35.6808072952,139.7661437363
2015-12-07 05:53,35.6793479384,139.7640291638
2015-12-07 05:58,35.6785104465,139.7622701847
2015-12-07 06:04,35.6775953783,139.7651856066
2015-12-07 10:19,35.6769345485,139.7667610672
2015-12-07 10:26,35.6800963954,139.7681221103
2015-12-07 10:33,35.6850907135,139.7681622438
2015-12-07 10:39,35.6915251534,139.7351316649
2015-12-07 10:46,35.7058189342,139.6899582415
2015-12-07 10:52,35.7051972798,139.6500786532
2015-12-07 11:01,35.7070759375,139.6498553944
2015-12-07 14:28,35.71957778930664,139.6516265869141
2015-12-08 00:15,35.7185652949,139.6532000254
2015-12-08 00:21,35.7114018742,139.6602114275
2015-12-08 00:27,35.7082275865,139.6629490922
2015-12-08 00:32,35.7065682032,139.6659603013
2015-12-08 00:38,35.6904455369,139.7004023978
2015-12-08 00:44,35.6936990592,139.7385117926
2015-12-08 00:50,35.691255907,139.7706285384
2015-12-08 00:55,35.6812184941,139.767142597
2015-12-08 01:01,35.6781794388,139.7674431222
2015-12-08 04:10,35.6773719114,139.766893551
2015-12-08 05:34,35.6772203522,139.7670629079
2015-12-08 10:18,35.67651,139.76812
2015-12-08 12:56,35.682407,139.77361
2015-12-08 13:05,35.683086,139.77055
2015-12-08 13:15,35.678305,139.76727
2015-12-08 13:29,35.67846,139.76759
2015-12-08 13:45,35.681005,139.71208
2015-12-08 14:12,35.7079313814,139.6496713436
2015-12-08 14:55,35.712744,139.65151
2015-12-09 00:16,35.718928,139.65233
2015-12-09 00:28,35.706682,139.66423
2015-12-09 00:41,35.706581,139.68488
2015-12-09 00:53,35.682671,139.76673
2015-12-09 02:47,35.676934,139.76698
2015-12-09 02:59,35.673316956,139.7665076095
2015-12-09 04:06,35.676875,139.76862
2015-12-09 10:54,35.660968,139.7071
2015-12-09 11:04,35.657831,139.69643
2015-12-09 14:45,35.717537,139.66257
2015-12-10 00:24,35.715252,139.65884
2015-12-10 00:34,35.703164,139.69586
2015-12-10 00:45,35.692041,139.77097
2015-12-10 00:55,35.679888,139.7647
2015-12-10 01:06,35.6771470959,139.7668025424
2015-12-10 04:21,35.68042,139.7645
2015-12-10 04:26,35.681763,139.76472
2015-12-10 05:37,35.683293,139.76649
2015-12-10 05:43,35.68109,139.7652
2015-12-10 05:49,35.6773,139.7662
2015-12-10 11:14,35.676212,139.76817
2015-12-10 11:34,35.670575,139.74953
2015-12-10 11:46,35.677115,139.73699
2015-12-10 11:59,35.684534,139.72996
2015-12-10 12:41,35.692089,139.70243
2015-12-10 12:51,35.692261,139.70187
2015-12-10 12:58,35.690835,139.70577
2015-12-10 15:06,35.691781,139.70824
2015-12-10 15:12,35.693278,139.70323
2015-12-10 15:18,35.6952,139.70007
2015-12-10 15:37,35.712264,139.70359
2015-12-10 15:44,35.71577,139.67759
2015-12-10 15:50,35.719499,139.65421
2015-12-10 15:56,35.719645,139.65176
2015-12-11 00:18,35.718728,139.65282
2015-12-11 00:25,35.712486,139.66009
2015-12-11 00:31,35.710342,139.66029
2015-12-11 00:38,35.70655,139.66443
2015-12-11 00:44,35.706163,139.6775
2015-12-11 00:51,35.681383,139.70608
2015-12-11 00:57,35.69947,139.76588
2015-12-11 01:04,35.680827,139.76602
2015-12-11 01:10,35.679259,139.7675
2015-12-11 02:57,35.678158,139.76726
2015-12-11 03:03,35.679373,139.76821
2015-12-11 04:47,35.677142,139.76632
2015-12-11 10:06,35.678189,139.76741
2015-12-11 10:22,35.679882,139.76844
2015-12-11 11:15,35.682614,139.74578
2015-12-11 12:19,35.691585,139.69313
2015-12-11 12:24,35.690644,139.69871
2015-12-11 12:37,35.684092,139.69106
2015-12-11 12:51,35.68034,139.68881
2015-12-11 13:04,35.649389,139.68219
2015-12-11 13:18,35.591194,139.57056
2015-12-11 13:32,35.449951,139.42253
2015-12-11 13:46,35.351428,139.2138
2015-12-11 14:00,35.314561,138.96764
2015-12-11 14:44,35.169615,138.89517
2015-12-11 15:29,35.178993,138.69014
2015-12-11 16:18,35.055335,134.00345
2015-12-11 16:41,35.055222,134.00263
2015-12-11 23:48,35.052755,133.99808
2015-12-11 23:53,35.057549,134.00318
2015-12-11 23:58,35.060936,134.00465
2015-12-12 00:55,35.06145,134.00571
2015-12-12 01:00,35.062676,134.00545
2015-12-12 01:57,35.062257,134.01398
2015-12-12 02:03,35.067731,134.01382
2015-12-12 02:18,35.054836,134.00326
2015-12-12 02:40,34.998815,133.95907
2015-12-12 02:55,34.88987,133.92695
2015-12-12 03:11,34.796994,133.93096
2015-12-12 03:26,34.699539,133.93823
2015-12-12 03:42,34.666655,133.91799
2015-12-12 03:58,34.642329,133.85292
2015-12-12 04:10,34.583348,133.72273
2015-12-12 04:21,34.527614,133.5876
2015-12-12 04:33,34.51707,133.48072
2015-12-12 04:44,34.4917,133.36726
2015-12-12 05:24,34.489892,133.36225
2015-12-12 05:31,34.489393,133.36143
2015-12-12 05:39,34.484213,133.36449
2015-12-12 05:46,34.466777,133.35897
2015-12-12 05:53,34.444237,133.38322
2015-12-12 06:00,34.427473,133.38507
2015-12-12 06:07,34.393956,133.37959
2015-12-12 06:16,34.385219,133.38366
2015-12-12 08:02,34.386237,133.38204
2015-12-12 08:08,34.386134,133.38299
2015-12-12 08:29,34.405017,133.38103
2015-12-12 08:36,34.441109,133.3851
2015-12-12 08:42,34.46082,133.36602
2015-12-12 08:49,34.472304,133.3541
2015-12-12 08:56,34.48445,133.36428
2015-12-12 09:12,34.489158,133.36242
2015-12-12 09:20,34.49226,133.37748
2015-12-12 09:28,34.498317,133.43957
2015-12-12 09:36,34.499535,133.51479
2015-12-12 09:44,34.522575,133.57802
2015-12-12 09:52,34.585751,133.72789
2015-12-12 10:00,34.601967,133.76574
2015-12-12 10:13,34.600016,133.76828
2015-12-12 10:19,34.597465,133.77057
2015-12-12 10:45,34.596819,133.7714
2015-12-13 01:14,34.5956,133.77035
2015-12-13 01:20,34.593451,133.7706
2015-12-13 01:27,34.595086,133.77259
2015-12-13 01:33,34.597255,133.77159
2015-12-13 01:39,34.599046,133.76943
2015-12-13 01:55,34.602237,133.7662
2015-12-13 02:08,34.634625,133.83232
2015-12-13 02:21,34.666546,133.91829
2015-12-13 02:34,34.685471,133.9837
2015-12-13 03:13,34.660741,134.0363
2015-12-13 03:49,34.657531,134.03694
2015-12-13 03:57,34.637664,134.04508
2015-12-13 04:05,34.61366,134.05939
2015-12-13 04:13,34.600444,134.08055
2015-12-13 04:21,34.595167,134.09307
2015-12-13 04:48,34.579698,134.10317
2015-12-13 05:10,34.564489,134.10648
2015-12-13 05:33,34.562489,134.10616
2015-12-13 05:52,34.564482,134.10282
2015-12-13 06:38,34.566578,134.10511
2015-12-13 06:54,34.588085,134.10127
2015-12-13 07:08,34.630166,134.05061
2015-12-13 07:36,34.661816,134.0372
2015-12-13 07:54,34.66781,133.91903
2015-12-13 08:03,34.665818,133.91883
2015-12-13 08:17,34.665632,133.92791
2015-12-13 08:24,34.664043,133.9305
2015-12-13 08:30,34.668482,133.93166
2015-12-13 09:21,34.66886,133.93101
2015-12-13 09:30,34.664548,133.9122
2015-12-13 09:38,34.654396,133.90123
2015-12-13 12:13,34.64225,133.89877
2015-12-13 12:20,34.662623,133.90184
2015-12-13 12:34,34.666605,133.91659
2015-12-13 12:50,34.665863,133.91785
2015-12-13 13:18,34.674303,133.91983
2015-12-13 13:30,34.680712,133.90596
2015-12-13 13:42,34.744525,134.02658
2015-12-13 13:53,34.780099,134.32297
2015-12-13 14:05,34.84281,134.5158
2015-12-13 14:17,34.830053,134.63258
2015-12-13 14:39,34.825356,134.69089
2015-12-13 14:49,34.813695,134.68352
2015-12-13 15:01,34.807032,134.94229
2015-12-13 15:13,34.81772,134.98103
2015-12-13 23:29,35.693621,139.70044
2015-12-13 23:36,35.695511,139.70001
2015-12-13 23:43,35.713164,139.70397
2015-12-13 23:50,35.719245,139.66533
2015-12-13 23:57,35.719822,139.65274
2015-12-14 00:12,35.719511,139.65193
2015-12-14 00:18,35.71948,139.65869
2015-12-14 00:24,35.715132,139.68635
2015-12-14 00:30,35.712365,139.70387
2015-12-14 00:36,35.69846,139.70002
2015-12-14 00:42,35.67103,139.70276
2015-12-14 00:48,35.65797,139.7026
2015-12-14 03:47,35.658493,139.70476
2015-12-14 04:32,35.658749,139.7047
2015-12-14 04:50,35.658061,139.70272
2015-12-14 04:56,35.658911,139.70198
2015-12-14 05:02,35.652294,139.70904
2015-12-14 05:08,35.648194,139.71027
2015-12-14 05:14,35.64498,139.72121
2015-12-14 05:20,35.643932,139.72948
2015-12-14 05:26,35.643829,139.73603
2015-12-14 05:32,35.645957,139.74518
2015-12-14 05:38,35.646131,139.74749
2015-12-14 05:44,35.655851,139.75728
2015-12-14 05:50,35.681855,139.76699
2015-12-14 05:56,35.679951,139.76839
2015-12-14 06:02,35.677551,139.76744
2015-12-14 10:12,35.677013,139.76663
2015-12-14 10:20,35.679733,139.76829
2015-12-14 10:27,35.680785,139.76644
2015-12-14 10:34,35.702647,139.74688
2015-12-14 10:41,35.690067,139.70021
2015-12-14 11:54,35.713996,139.688
2015-12-14 12:00,35.719175,139.66529
2015-12-14 12:06,35.719866,139.65271
2015-12-14 13:28,35.71957778930664,139.6516265869141
2015-12-15 00:21,35.714816,139.65901
2015-12-15 00:28,35.709896,139.66061
2015-12-15 00:34,35.706149,139.66572
2015-12-15 00:40,35.690121,139.70064
2015-12-15 00:46,35.702474,139.75088
2015-12-15 00:53,35.681363,139.76661
2015-12-15 00:59,35.679281,139.76828
2015-12-15 04:12,35.677147,139.7668
2015-12-15 04:56,35.678237,139.76296
2015-12-15 10:14,35.67594,139.76636
2015-12-15 10:29,35.670937,139.72465
2015-12-15 10:43,35.667631,139.72447
2015-12-15 13:14,35.665624,139.72476
2015-12-15 13:20,35.666932,139.72732
2015-12-15 13:27,35.665303,139.72987
2015-12-15 13:35,35.663122,139.73118
2015-12-15 13:42,35.662554,139.73128
2015-12-15 14:14,35.712958,139.68863
2015-12-15 22:43,35.7192391786,139.6527893854
2015-12-15 22:55,35.709663,139.66192
2015-12-15 23:08,35.706475,139.68623
2015-12-15 23:21,35.681372,139.76661
2015-12-16 02:38,35.67624,139.76895
2015-12-16 02:50,35.6754434202,139.772957334
2015-12-16 08:35,35.6765391255,139.7694060442
2015-12-16 08:46,35.682101,139.76656
2015-12-16 08:58,35.686994,139.70276
2015-12-16 10:10,35.694719,139.70624
2015-12-16 12:04,35.693126,139.70193
2015-12-16 12:17,35.693793,139.70231
2015-12-16 14:31,35.715242,139.6854
2015-12-16 14:43,35.695536,139.70007
2015-12-16 14:55,35.695712,139.70032
2015-12-16 15:07,35.71519,139.68581
2015-12-17 00:12,35.718714,139.65286
2015-12-17 00:19,35.712439,139.66006
2015-12-17 00:25,35.706569,139.66471
2015-12-17 00:37,35.706115,139.68288
2015-12-17 00:43,35.681533,139.70866
2015-12-17 00:49,35.699468,139.76598
2015-12-17 00:55,35.681019,139.76628
2015-12-17 01:01,35.679123,139.76785
2015-12-17 01:07,35.6769338785,139.7669836154
2015-12-17 02:54,35.675269,139.76905
2015-12-17 03:00,35.673163,139.76684
2015-12-17 03:43,35.672882,139.76713
2015-12-17 03:49,35.674678,139.76902
2015-12-17 04:24,35.675269,139.76904
2015-12-17 04:33,35.676547,139.76772
2015-12-17 11:07,35.676758,139.76418
2015-12-17 11:23,35.677415,139.76092
2015-12-17 13:18,35.698588,139.75524
2015-12-17 13:29,35.701428,139.75207
2015-12-17 13:41,35.699596,139.74357
2015-12-17 13:52,35.705801,139.69026
2015-12-17 14:04,35.70573,139.65055
2015-12-17 17:16,35.709089,139.64985
2015-12-17 17:32,35.717311,139.65057
2015-12-18 00:16,35.718658,139.65311
2015-12-18 00:29,35.709953,139.6624
2015-12-18 00:42,35.706085,139.6662
2015-12-18 00:55,35.69106,139.77057
2015-12-18 02:43,35.676934,139.76698
2015-12-18 02:55,35.679792,139.76939
2015-12-18 10:18,35.677067,139.76692
2015-12-18 10:24,35.678599,139.76831
2015-12-18 10:53,35.680783,139.76636
2015-12-18 11:05,35.681944,139.76705
2015-12-18 11:18,35.698826,139.81484
2015-12-18 14:16,35.698402,139.81482
2015-12-18 14:44,35.701673,139.756
2015-12-18 15:09,35.69354,139.70094
2015-12-18 15:22,35.716255,139.69665
2015-12-18 15:35,35.719649,139.65321
2015-12-20 02:17,35.715879,139.69561
2015-12-20 02:31,35.694964,139.70035
2015-12-20 02:44,35.671246,139.69024
2015-12-20 02:55,35.646897,139.6227
2015-12-20 03:05,35.58745,139.4959
2015-12-20 03:15,35.530283,139.43642
2015-12-20 03:25,35.463827,139.46455
2015-12-20 03:36,35.338668,139.48544
2015-12-20 03:46,35.31032,139.4816
2015-12-20 03:56,35.308441,139.4828
2015-12-20 05:25,35.310665,139.47865
2015-12-20 07:15,35.308316,139.48263
2015-12-20 07:36,35.324174,139.46968
2015-12-20 07:47,35.338621,139.48622
2015-12-20 07:58,35.390904,139.46844
2015-12-20 08:10,35.461263,139.46578
2015-12-20 08:21,35.497246,139.44723
2015-12-20 08:32,35.533468,139.43864
2015-12-20 08:43,35.687243,139.70101
2015-12-20 08:54,35.6594,139.70003
2015-12-20 09:05,35.658116,139.69672
2015-12-20 13:13,35.658991,139.6956
2015-12-20 13:21,35.660383,139.6976
2015-12-20 14:17,35.713302,139.70402
2015-12-20 22:24,35.719313,139.6516
2015-12-20 22:31,35.71645,139.65812
2015-12-20 22:38,35.709852,139.66078
2015-12-20 22:45,35.706299,139.66566
2015-12-20 22:51,35.690103,139.7005
2015-12-20 22:58,35.702257,139.75113
2015-12-20 23:05,35.688864,139.76932
2015-12-20 23:12,35.680469,139.76718
2015-12-20 23:18,35.677196,139.76652
2015-12-21 03:12,35.678697,139.76772
2015-12-21 03:19,35.680977,139.76633
2015-12-21 03:27,35.68859,139.76992
2015-12-21 03:34,35.686346,139.73069
2015-12-21 03:41,35.706237,139.68064
2015-12-21 04:33,35.709844,139.6608
2015-12-21 04:40,35.718793,139.65272
2015-12-21 07:49,35.721169,139.65386
2015-12-21 07:56,35.712504,139.65392
2015-12-21 08:04,35.709506,139.66039
2015-12-21 08:32,35.709749,139.6594
2015-12-21 08:39,35.71502,139.65383
2015-12-21 08:59,35.718849,139.65245
2015-12-22 00:22,35.710337,139.66053
2015-12-22 00:39,35.6813,139.70577
2015-12-22 00:56,35.679573,139.76866
2015-12-22 03:56,35.678553,139.76845
2015-12-22 10:07,35.674071,139.77303
2015-12-22 10:40,35.659821,139.70055
2015-12-22 11:15,35.6549889458,139.696948804
2015-12-23 01:34,35.712613,139.70362
2015-12-23 01:49,35.726386,139.59198
2015-12-23 02:03,35.724111,139.62259
2015-12-23 03:15,35.719636,139.65402
2015-12-23 03:33,35.69363,139.70054
2015-12-23 03:51,35.676506,139.73687
2015-12-23 04:32,35.674312,139.73785
2015-12-23 04:38,35.672878,139.73648
2015-12-23 04:43,35.673658,139.7366
2015-12-23 05:27,35.672098,139.73627
2015-12-23 05:32,35.673529,139.73934
2015-12-23 05:41,35.674248,139.74133
2015-12-23 05:47,35.670448,139.74125
2015-12-23 05:53,35.669368,139.74312
2015-12-23 05:59,35.669508,139.74693
2015-12-23 06:05,35.667012,139.74828
2015-12-23 06:14,35.665251,139.74853
2015-12-23 06:23,35.664564,139.74855
2015-12-23 06:28,35.662576,139.74932
2015-12-23 06:34,35.660011,139.74869
2015-12-23 06:40,35.658574,139.74607
2015-12-23 06:45,35.659731,139.7438
2015-12-23 06:51,35.65649,139.74469
2015-12-23 06:57,35.653309,139.74507
2015-12-23 07:02,35.651983,139.74279
2015-12-23 07:08,35.649553,139.74123
2015-12-23 07:14,35.648701,139.74314
2015-12-23 07:25,35.648042,139.7441
2015-12-23 07:42,35.643334,139.74397
2015-12-23 07:49,35.620837,139.72745
2015-12-23 07:55,35.649343,139.70853
2015-12-23 08:02,35.683248,139.70227
2015-12-23 08:09,35.707766,139.70189
2015-12-23 08:15,35.712684,139.70376
2015-12-23 08:22,35.715755,139.67266
2015-12-23 08:29,35.719644,139.65289
2015-12-23 08:51,35.717853,139.65757
2015-12-23 08:58,35.706581,139.66452
2015-12-23 09:06,35.705931,139.66589
2015-12-23 09:13,35.704868,139.63531
2015-12-23 11:57,35.704924,139.63618
2015-12-23 12:03,35.705825,139.66613
2015-12-23 12:09,35.690086,139.70017
2015-12-23 12:16,35.688406,139.69804
2015-12-23 12:22,35.687301,139.69532
2015-12-23 13:33,35.688648,139.69092
2015-12-23 13:40,35.669207,139.74116
2015-12-23 13:46,35.629426,139.75028
2015-12-23 14:11,35.584018,139.74391
2015-12-23 14:18,35.511506,139.71396
2015-12-23 14:26,35.475813,139.63694
2015-12-23 14:34,35.46898,139.62768
2015-12-23 14:52,35.464848,139.62384
2015-12-23 15:07,35.462579,139.54211
2015-12-23 15:21,35.451455,139.60603
2015-12-23 15:35,35.3927,139.28347
2015-12-23 15:49,35.444577,139.59334
2015-12-23 19:47,34.967139,136.50929
2015-12-23 19:59,34.915918,136.31931
2015-12-23 20:11,34.925409,136.08461
2015-12-23 20:23,34.97033,135.92939
2015-12-23 20:35,34.952565,135.74503
2015-12-23 20:47,34.97049,135.75944
2015-12-23 21:03,34.973293,135.76553
2015-12-23 21:21,34.973264,135.76848
2015-12-23 21:38,34.973192,135.77075
2015-12-23 21:51,35.0304784764,135.7731202269
2015-12-23 22:04,35.029554,135.77265
2015-12-23 22:10,35.028616,135.77535
2015-12-23 22:16,35.026204,135.77666
2015-12-24 00:09,35.023187,135.77858
2015-12-24 02:07,35.022473,135.77909
2015-12-24 02:14,35.024861,135.78052
2015-12-24 04:20,35.026404,135.7815
2015-12-24 04:28,35.028543,135.78287
2015-12-24 04:36,35.029987,135.7855
2015-12-24 04:44,35.029594,135.78539
2015-12-24 04:51,35.028557,135.78402
2015-12-24 04:59,35.028832,135.77336
2015-12-24 05:07,35.030668,135.77158
2015-12-24 05:15,35.045476,135.77079
2015-12-24 05:23,35.051925,135.76717
2015-12-24 06:21,35.051478,135.76706
2015-12-24 14:04,35.051108,135.7672
2015-12-24 14:11,35.047732,135.76727
2015-12-24 14:17,35.043998,135.76784
2015-12-24 14:30,35.038385,135.77095
2015-12-24 14:36,35.022272,135.76933
2015-12-24 14:42,35.021544,135.77103
2015-12-24 14:50,35.024572,135.77408
2015-12-24 14:56,35.022308,135.77426
2015-12-24 15:01,35.024321,135.77412
2015-12-24 15:16,35.025857,135.77645
2015-12-24 15:23,35.025118,135.77851
2015-12-24 15:30,35.022377,135.77932
2015-12-24 17:09,35.021979,135.78046
2015-12-24 17:15,35.021929,135.78152
2015-12-24 17:21,35.021431,135.77855
2015-12-24 17:26,35.019669,135.7785
2015-12-24 17:32,35.018526,135.77845
2015-12-24 17:38,35.021985,135.77857
2015-12-25 02:47,35.022545,135.77861
2015-12-25 02:53,35.025415,135.77854
2015-12-25 02:59,35.02842,135.77914
2015-12-25 03:17,35.026557,135.77861
2015-12-25 03:23,35.024299,135.77671
2015-12-25 03:29,35.022695,135.77332
2015-12-25 03:35,35.021455,135.7703
2015-12-25 04:40,35.018635,135.7693
2015-12-25 04:46,35.015169,135.76892
2015-12-25 04:52,35.011504,135.76918
2015-12-25 04:58,35.008828,135.76995
2015-12-25 05:03,35.007111,135.77044
2015-12-25 05:09,35.003918,135.77043
2015-12-25 05:15,35.003448,135.76913
2015-12-25 05:21,35.004365,135.76686
2015-12-25 07:44,35.008789,135.76722
2015-12-25 08:02,35.012728,135.76727
2015-12-25 08:08,35.014567,135.76728
2015-12-25 08:13,35.017142,135.76735
2015-12-25 09:32,35.019738,135.76994
2015-12-25 09:38,35.023245,135.7693
2015-12-25 09:44,35.026437,135.76936
2015-12-25 09:50,35.02907,135.77087
2015-12-25 09:57,35.028663,135.77518
2015-12-25 10:03,35.028784,135.77904
2015-12-25 10:09,35.028599,135.77576
2015-12-25 10:15,35.030785,135.77572
2015-12-25 10:22,35.033553,135.77659
2015-12-25 14:05,35.031748,135.78004
2015-12-25 14:11,35.028308,135.78001
2015-12-25 14:17,35.0257259748,135.7807770134
2015-12-25 17:34,35.0272500367,135.781392935
2015-12-25 17:39,35.029152,135.78323
2015-12-25 17:45,35.031839,135.78364
2015-12-25 17:50,35.034212,135.78412
2015-12-25 17:56,35.036171,135.78367
2015-12-25 18:02,35.036892,135.78387
2015-12-26 01:28,35.036846,135.78631
2015-12-26 01:35,35.041989,135.78017
2015-12-26 01:43,35.043733,135.76454
2015-12-26 01:51,35.04373,135.7583
2015-12-26 01:59,35.030224,135.75941
2015-12-26 02:07,34.986587,135.76005
2015-12-26 02:14,34.985919,135.75875
2015-12-26 03:52,34.987864,135.75966
2015-12-26 04:10,34.985373,135.75898
2015-12-26 04:18,34.985373,135.74977
2015-12-26 04:26,34.851321,135.61701
